delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation_.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,mouse.started,button.started,response.stopped,trials.textbox.text,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,1000,exp,298,10,24,space,0.14461170000140555,None,180,[0.023333333333333334],[-0.295],[1],[0],[0],[2.869658600000548],1,[2.8541829000023426],[2.854189999998198],24,10,298,5,4431.2606234999985,,4431.2481109999935,4431.2606234999985,4431.360393999988,4432.260567099991,4432.260567099991,4432.414771899988,space,0.14461170000140555,None,4432.415621699998,4433.127369966653,4433.44297389999,4433.426815299987,4433.427226,4433.44297389999,4433.44297389999,0.00042079998820554465,4433.44297389999,4436.297777499989,180,[0.023333333333333334],[-0.295],[1],[0],[0],[2.869658600000548],1,[2.8541829000023426],[2.854189999998198],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,299,11,24,space,0.6494542000000365,None,150,[0.023333333333333334],[-0.295],[1],[0],[0],[2.1800078000087524],1,[2.1700831999914953],[2.1700907000049483],24,11,299,11,4436.310504299996,,4436.298098299987,4436.310504299996,4436.410240599987,4437.310475599996,4437.310475599996,4437.964505399999,space,0.6494542000000365,None,4437.965158199993,4438.6772439666565,4438.994461499999,4438.983847299998,4438.984247399989,4438.994461499999,4438.994461499999,0.0004123999970033765,4438.994461499999,4441.1651989999955,150,[0.023333333333333334],[-0.295],[1],[0],[0],[2.1800078000087524],1,[2.1700831999914953],[2.1700907000049483],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,300,0,25,space,0.8319102999957977,None,160,[0.023333333333333334],[-0.295],[1],[0],[0],[2.7322737999929814],1,[2.72047639999073],[2.7204858000040986],25,0,300,4,4441.177222699989,,4441.165544899995,4441.177222699989,4441.277042499991,4442.176784099996,4442.176784099996,4443.014681099987,space,0.8319102999957977,None,4443.015402299992,4443.427612466654,4443.7433467999945,4443.730680599998,4443.731203599993,4443.7433467999945,4443.7433467999945,0.0005378000059863552,4443.7433467999945,4446.464629599999,160,[0.023333333333333334],[-0.295],[1],[0],[0],[2.7322737999929814],1,[2.72047639999073],[2.7204858000040986],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,301,1,25,space,0.3525665999914054,None,150,[0.023333333333333334],[-0.295],[1],[0],[0],[2.203910199998063],1,[2.1874595999979647],[2.18746739999915],25,1,301,9,4446.477096599992,,4446.465084199997,4446.477096599992,4446.577252499992,4447.476615399995,4447.476615399995,4447.8315868999925,space,0.3525665999914054,None,4447.832259899995,4447.943710066658,4448.259794399986,4448.2426489999925,4448.243042699993,4448.259794399986,4448.259794399986,0.00040330000047106296,4448.259794399986,4450.447921599989,150,[0.023333333333333334],[-0.295],[1],[0],[0],[2.203910199998063],1,[2.1874595999979647],[2.18746739999915],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,302,2,25,space,0.5869263000058709,None,450,[0.023333333333333334],[-0.295],[1],[0],[0],[3.352623400001903],1,[3.3382857000106014],[3.338293100008741],25,2,302,11,4450.460115399997,,4450.44830579999,4450.460115399997,4450.560595099989,4451.460349999994,4451.460349999994,4452.063550999999,space,0.5869263000058709,None,4452.0644672999915,4452.776972766664,4453.092444799986,4453.077415199994,4453.077820999999,4453.092444799986,4453.092444799986,0.0004175999929429963,4453.092444799986,4456.431376799999,450,[0.023333333333333334],[-0.295],[1],[0],[0],[3.352623400001903],1,[3.3382857000106014],[3.338293100008741],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,303,3,25,space,0.32584970000607427,None,300,[0.03166666666666667],[-0.29833333333333334],[1],[0],[0],[3.2191945999948075],1,[3.2038419999880716],[3.2038490999984788],25,3,303,7,4456.443620099992,,4456.431760399995,4456.443620099992,4456.543462699992,4457.44373459999,4457.44373459999,4457.780696699992,space,0.32584970000607427,None,4457.781351399986,4458.193149066665,4458.509418899994,4458.493385199996,4458.49379339999,4458.509418899994,4458.509418899994,0.0004172000044491142,4458.509418899994,4461.713951199999,300,[0.03166666666666667],[-0.29833333333333334],[1],[0],[0],[3.2191945999948075],1,[3.2038419999880716],[3.2038490999984788],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,400,unexp,304,4,25,space,0.2268422999914037,None,800,[0.03166666666666667],[-0.29833333333333334],[1],[0],[0],[2.637347800002317],1,[2.6216147000086494],[2.6216229000128806],25,4,304,2,4461.726459599988,,4461.71437609999,4461.726459599988,4461.8267223999865,4462.7266867,4462.7266867,4462.964142299999,space,0.2268422999914037,None,4462.964826599986,4463.676349866659,4463.9922765999945,4463.975850099989,4463.976249199986,4463.9922765999945,4463.9922765999945,0.00040469999657943845,4463.9922765999945,4466.614557999987,800,[0.03166666666666667],[-0.29833333333333334],[1],[0],[0],[2.637347800002317],1,[2.6216147000086494],[2.6216229000128806],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,305,5,25,space,0.20815550000406802,None,500,[0.03166666666666667],[-0.29833333333333334],[1],[0],[0],[2.585068100001081],1,[2.5714823000016622],[2.5714918000012403],25,5,305,5,4466.626723399997,,4466.614939499996,4466.626723399997,4466.726957299994,4467.627153499998,4467.627153499998,4467.847418799996,space,0.20815550000406802,None,4467.848282499996,4468.56001866666,4468.875565499999,4468.861223,4468.861623199991,4468.875565499999,4468.875565499999,0.0004118000069865957,4468.875565499999,4471.447713299989,500,[0.03166666666666667],[-0.29833333333333334],[1],[0],[0],[2.585068100001081],1,[2.5714823000016622],[2.5714918000012403],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,306,6,25,space,0.23291920000337996,None,189,[0.03166666666666667],[-0.29833333333333334],[1],[0],[0],[2.479183000003104],1,[2.4682842000038363],[2.4682929999980843],25,6,306,6,4471.460145999998,,4471.448044399993,4471.460145999998,4471.5600366,4472.45983919999,4472.45983919999,4472.697816699991,space,0.23291920000337996,None,4472.698679599998,4472.810518766655,4473.128723699992,4473.117148899997,4473.117540399995,4473.128723699992,4473.128723699992,0.00040330000047106296,4473.128723699992,4475.5976288999955,189,[0.03166666666666667],[-0.29833333333333334],[1],[0],[0],[2.479183000003104],1,[2.4682842000038363],[2.4682929999980843],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,400,unexp,307,7,25,space,0.2629985000094166,None,500,[0.03166666666666667],[-0.29833333333333334],[1],[0],[0],[2.5318923000013456],1,[2.5207102999993367],[2.520720100001199],25,7,307,1,4475.610600999993,,4475.597957899998,4475.610600999993,4475.709917299988,4476.609671999991,4476.609671999991,4476.8795541,space,0.2629985000094166,None,4476.880192099998,4477.292791566655,4477.609335199988,4477.597432699986,4477.597833299995,4477.609335199988,4477.609335199988,0.0004115999909117818,4477.609335199988,4480.130757699997,500,[0.03166666666666667],[-0.29833333333333334],[1],[0],[0],[2.5318923000013456],1,[2.5207102999993367],[2.520720100001199],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,308,8,25,space,0.10907069999666419,None,180,[0.09333333333333334],[-0.36],[1],[0],[0],[3.5130935000051977],0,,,25,8,308,3,4480.143421599991,,4480.13115239999,4480.143421599991,4480.243325499992,4481.143173799996,4481.143173799996,4481.263199399997,space,0.10907069999666419,None,4481.2638916,4481.376370266666,4481.69315169999,4481.682557799999,4481.683194799989,4481.69315169999,4481.69315169999,0.0006563000060850754,4481.69315169999,4485.197326899986,180,[0.09333333333333334],[-0.36],[1],[0],[0],[3.5130935000051977],0,,,01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,400,unexp,309,9,25,space,0.1452521000028355,None,600,[0.041666666666666664],[-0.2866666666666667],[1],[0],[0],[4.0149392999883275],1,[4.005112500002724],[4.005119699999341],25,9,309,0,4485.209974999991,,4485.197702999998,4485.209974999991,4485.310067999992,4486.209949799988,4486.209949799988,4486.363080899988,space,0.1452521000028355,None,4486.363766699986,4486.476385066653,4486.791898999989,4486.781384899994,4486.781782799997,4486.791898999989,4486.791898999989,0.00041000000783242285,4486.791898999989,4490.797664999991,600,[0.041666666666666664],[-0.2866666666666667],[1],[0],[0],[4.0149392999883275],1,[4.005112500002724],[4.005119699999341],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,310,10,25,space,0.05164029999286868,None,190,[0.018333333333333333],[-0.3416666666666667],[1],[0],[0],[2.546618499996839],1,[2.5363083999982337],[2.5363157999963732],25,10,310,8,4490.809856699998,,4490.798025599986,4490.809856699998,4490.909692599991,4491.809719899989,4491.809719899989,4491.863973899992,space,0.05164029999286868,None,4491.864642799992,4492.576054266658,4492.893552499998,4492.882549099988,4492.882954899993,4492.893552499998,4492.893552499998,0.0004163999983575195,4492.893552499998,4495.430462499993,190,[0.018333333333333333],[-0.3416666666666667],[1],[0],[0],[2.546618499996839],1,[2.5363083999982337],[2.5363157999963732],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,311,11,25,space,0.018896900000981987,None,150,[0.018333333333333333],[-0.31333333333333335],[1],[0],[0],[3.564227700000629],1,[3.5533514999988256],[3.5533611999999266],25,11,311,10,4495.442712399992,,4495.430826799988,4495.442712399992,4495.542850599988,4496.442814199996,4496.442814199996,4496.463213799987,space,0.018896900000981987,None,4496.463941299997,4496.876679566663,4497.1932825999975,4497.181349799997,4497.181911199994,4497.1932825999975,4497.1932825999975,0.0005918000097153708,4497.1932825999975,4500.747317199988,150,[0.018333333333333333],[-0.31333333333333335],[1],[0],[0],[3.564227700000629],1,[3.5533514999988256],[3.5533611999999266],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,400,unexp,312,0,26,space,0.2540229000005638,None,800,[-0.085],[-0.3566666666666667],[1],[0],[0],[3.164737899991451],0,,,26,0,312,2,4500.7594817999925,,4500.747698299994,4500.7594817999925,4500.859189399998,4501.759723399999,4501.759723399999,4502.030326499997,space,0.2540229000005638,None,4502.030985499994,4502.742784166654,4503.060563499996,4503.04786169999,4503.048420099993,4503.060563499996,4503.060563499996,0.0005782999942312017,4503.060563499996,4506.214166099991,800,[-0.085],[-0.3566666666666667],[1],[0],[0],[3.164737899991451],0,,,01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,313,1,26,space,0.3137243000091985,None,560,[-0.015],[-0.31],[1],[0],[0],[3.2646264000068186],1,[3.253818900004262],[3.253826100000879],26,1,313,10,4506.226186999993,,4506.214482599986,4506.226186999993,4506.326247999998,4507.226145599998,4507.226145599998,4507.547243899986,space,0.3137243000091985,None,4507.547944699996,4507.959619466656,4508.2756983,4508.264091499994,4508.2645829999965,4508.2756983,4508.2756983,0.0005081000126665458,4508.2756983,4511.530183399998,560,[-0.015],[-0.31],[1],[0],[0],[3.2646264000068186],1,[3.253818900004262],[3.253826100000879],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,314,2,26,space,0.06615379999857396,None,450,[-0.015],[-0.31],[1],[0],[0],[3.064257699996233],1,[3.0536843000008957],[3.053691399996751],26,2,314,3,4511.542888599986,,4511.530519999986,4511.542888599986,4511.642597699989,4512.543101999996,4512.543101999996,4512.613570199988,space,0.06615379999857396,None,4512.614243399992,4512.726276566656,4513.043059299991,4513.031799599994,4513.032201999988,4513.043059299991,4513.043059299991,0.0004132000030949712,4513.043059299991,4516.09739699999,450,[-0.015],[-0.31],[1],[0],[0],[3.064257699996233],1,[3.0536843000008957],[3.053691399996751],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,315,3,26,space,0.0012963999906787649,None,200,[-0.016666666666666666],[-0.29333333333333333],[1],[0],[0],[7.212894500000402],1,[7.202546000000439],[7.20255349999934],26,3,315,4,4516.109324399993,,4516.097727299988,4516.109324399993,4516.209283799995,4517.10951509999,4517.10951509999,4517.113841899991,space,0.0012963999906787649,None,4517.114485699989,4517.525520766652,4517.842798799989,4517.831749999998,4517.8321818999975,4517.842798799989,4517.842798799989,0.00044329999946057796,4517.842798799989,4525.045980299998,200,[-0.016666666666666666],[-0.29333333333333333],[1],[0],[0],[7.212894500000402],1,[7.202546000000439],[7.20255349999934],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,316,4,26,space,0.07703570000012405,None,190,[-0.03],[-0.305],[1],[0],[0],[3.068872299991199],1,[3.053662300008],[3.053673100002925],26,4,316,7,4525.059080699997,,4525.046319399989,4525.059080699997,4525.159700699995,4526.059118099991,4526.059118099991,4526.146208999999,space,0.07703570000012405,None,4526.146855799991,4526.558724466657,4526.875271599987,4526.859387399993,4526.859784199987,4526.875271599987,4526.875271599987,0.00040809999336488545,4526.875271599987,4529.929912799998,190,[-0.03],[-0.305],[1],[0],[0],[3.068872299991199],1,[3.053662300008],[3.053673100002925],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,400,unexp,317,5,26,space,0.3958354999922449,None,200,[-0.035],[-0.31333333333333335],[1],[0],[0],[2.950926099991193],1,[2.938320699991891],[2.938327899988508],26,5,317,1,4529.942157099998,,4529.930370099988,4529.942157099998,4530.0430789999955,4530.9428052999865,4530.9428052999865,4531.34588719999,space,0.3958354999922449,None,4531.346546399989,4531.758968966653,4532.0745038999885,4532.061201299992,4532.061614799997,4532.0745038999885,4532.0745038999885,0.0004258999979356304,4532.0745038999885,4535.013649399989,200,[-0.035],[-0.31333333333333335],[1],[0],[0],[2.950926099991193],1,[2.938320699991891],[2.938327899988508],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,400,unexp,318,6,26,space,0.17047839998849668,None,200,[-0.035],[-0.31333333333333335],[1],[0],[0],[2.6686273999948753],1,[2.653911200002767],[2.6539220999984536],26,6,318,0,4535.025847599987,,4535.013991199987,4535.025847599987,4535.125611899988,4536.025742099999,4536.025742099999,4536.213245599996,space,0.17047839998849668,None,4536.213888899991,4536.32574116666,4536.641913499989,4536.626476499994,4536.6268868999905,4536.641913499989,4536.641913499989,0.00042279998888261616,4536.641913499989,4539.296476299991,200,[-0.035],[-0.31333333333333335],[1],[0],[0],[2.6686273999948753],1,[2.653911200002767],[2.6539220999984536],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,319,7,26,space,0.5462197000015294,None,340,[-0.035],[-0.31333333333333335],[1],[0],[0],[3.004412299997057],1,[2.9879404999956023],[2.987956800003303],26,7,319,11,4539.30867079999,,4539.296882799987,4539.30867079999,4539.408960799992,4540.309390999988,4540.309390999988,4540.862630699994,space,0.5462197000015294,None,4540.863300199999,4541.575840766662,4541.892012799988,4541.8746766999975,4541.8750807999895,4541.892012799988,4541.892012799988,0.00041340000461786985,4541.892012799988,4544.8807294,340,[-0.035],[-0.31333333333333335],[1],[0],[0],[3.004412299997057],1,[2.9879404999956023],[2.987956800003303],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,320,8,26,space,0.28339820000110194,None,190,[-0.035],[-0.31333333333333335],[1],[0],[0],[2.6485524000017904],1,[2.63801439999952],[2.6380225000029895],26,8,320,8,4544.891993099998,,4544.881139699995,4544.891993099998,4544.992172299986,4545.892432099994,4545.892432099994,4546.179786299996,space,0.28339820000110194,None,4546.180519999994,4546.892219566656,4547.208268699993,4547.1970161999925,4547.197413299989,4547.208268699993,4547.208268699993,0.0004065999964950606,4547.208268699993,4549.846915099988,190,[-0.035],[-0.31333333333333335],[1],[0],[0],[2.6485524000017904],1,[2.63801439999952],[2.6380225000029895],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,321,9,26,space,0.006630699994275346,None,200,[-0.035],[-0.31333333333333335],[1],[0],[0],[2.4516800999990664],1,[2.437615900009405],[2.437626500002807],26,9,321,9,4549.859178199986,,4549.847296399996,4549.859178199986,4549.9592144999915,4550.858566999988,4550.858566999988,4550.879317499988,space,0.006630699994275346,None,4550.880006499996,4550.992564566655,4551.308056599999,4551.29322739999,4551.293698699999,4551.308056599999,4551.308056599999,0.0004760000010719523,4551.308056599999,4553.7463900999865,200,[-0.035],[-0.31333333333333335],[1],[0],[0],[2.4516800999990664],1,[2.437615900009405],[2.437626500002807],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,322,10,26,space,0.031910600009723566,None,350,[-0.035],[-0.31333333333333335],[1],[0],[0],[3.0691088999883505],1,[3.0545715000043856],[3.0545812000054866],26,10,322,5,4553.758778899995,,4553.746734399989,4553.758778899995,4553.85936599999,4554.759010599999,4554.759010599999,4554.796499899996,space,0.031910600009723566,None,4554.7971561999875,4555.508890866655,4555.824609499992,4555.809347699993,4555.809744499988,4555.824609499992,4555.824609499992,0.000407300001825206,4555.824609499992,4558.879864199989,350,[-0.035],[-0.31333333333333335],[1],[0],[0],[3.0691088999883505],1,[3.0545715000043856],[3.0545812000054866],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,323,11,26,space,0.4503417999949306,None,190,[-0.035],[-0.31333333333333335],[1],[0],[0],[4.9799977999937255],1,[4.96980920000351],[4.969817899996997],26,11,323,6,4558.891652899998,,4558.880266399996,4558.891652899998,4558.992062899997,4559.892097499993,4559.892097499993,4560.3463922999945,space,0.4503417999949306,None,4560.347187499996,4560.458629866658,4560.776069399988,4560.765105699989,4560.765529499986,4560.776069399988,4560.776069399988,0.0004352999967522919,4560.776069399988,4565.746562299988,190,[-0.035],[-0.31333333333333335],[1],[0],[0],[4.9799977999937255],1,[4.96980920000351],[4.969817899996997],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,400,unexp,324,0,27,space,0.5053517000051215,None,300,[-0.006666666666666667],[-0.30833333333333335],[1],[0],[0],[3.112897200000589],1,[3.102655599999707],[3.1026650999992853],27,0,324,0,4565.75873419999,,4565.746891099989,4565.75873419999,4565.858549099998,4566.758125299995,4566.758125299995,4567.278719299997,space,0.5053517000051215,None,4567.279391299991,4567.3915020666645,4567.709489999994,4567.698335899986,4567.698836099997,4567.709489999994,4567.709489999994,0.0005252999981166795,4567.709489999994,4570.812896099989,300,[-0.006666666666666667],[-0.30833333333333335],[1],[0],[0],[3.112897200000589],1,[3.102655599999707],[3.1026650999992853],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,325,1,27,space,1.2043103000032715,None,180,[-0.006666666666666667],[-0.30833333333333335],[1],[0],[0],[3.3859190000075614],1,[3.3707327999873087],[3.3707400999992387],27,1,325,6,4570.8251908999955,,4570.813232199987,4570.8251908999955,4570.925163499996,4571.825263899998,4571.825263899998,4573.045517899998,space,1.2043103000032715,None,4573.046165099993,4573.158746766658,4573.474387499999,4573.458534699996,4573.458938599986,4573.474387499999,4573.474387499999,0.0004140999953961,4573.474387499999,4576.845755899994,180,[-0.006666666666666667],[-0.30833333333333335],[1],[0],[0],[3.3859190000075614],1,[3.3707327999873087],[3.3707400999992387],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,400,unexp,326,2,27,space,0.5445321000006516,None,400,[-0.006666666666666667],[-0.30833333333333335],[1],[0],[0],[2.486453999998048],1,[2.4711701000051107],[2.4711776000040118],27,2,326,2,4576.858304299996,,4576.846094099994,4576.858304299996,4576.95824539999,4577.85812379999,4577.85812379999,4578.4123054999945,space,0.5445321000006516,None,4578.413004799993,4579.1246655666655,4579.441108299987,4579.425139999992,4579.4255362999975,4579.441108299987,4579.441108299987,0.000407600004109554,4579.441108299987,4581.912909499995,400,[-0.006666666666666667],[-0.30833333333333335],[1],[0],[0],[2.486453999998048],1,[2.4711701000051107],[2.4711776000040118],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,327,3,27,space,0.44991309999022633,None,290,[-0.006666666666666667],[-0.30833333333333335],[1],[0],[0],[4.952188600000227],1,[4.937638400006108],[4.937647400001879],27,3,327,8,4581.9247091,,4581.913233199986,4581.9247091,4582.025119999991,4582.924960699995,4582.924960699995,4583.378885599988,space,0.44991309999022633,None,4583.379545399992,4584.091301066659,4584.407342399994,4584.392096999989,4584.392493299994,4584.407342399994,4584.407342399994,0.00040580000495538116,4584.407342399994,4589.345762199999,290,[-0.006666666666666667],[-0.30833333333333335],[1],[0],[0],[4.952188600000227],1,[4.937638400006108],[4.937647400001879],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,328,4,27,space,0.2049428999889642,None,150,[0.023333333333333334],[-0.31],[1],[0],[0],[5.783617000008235],1,[5.770550300003379],[5.770557499999995],27,4,328,7,4589.357985399998,,4589.346206699993,4589.357985399998,4589.458211499994,4590.3585109999985,4590.3585109999985,4590.579154399995,space,0.2049428999889642,None,4590.579951199994,4590.9912719666645,4591.307246799988,4591.293525399989,4591.293925299993,4591.307246799988,4591.307246799988,0.0004104999970877543,4591.307246799988,4597.078549999991,150,[0.023333333333333334],[-0.31],[1],[0],[0],[5.783617000008235],1,[5.770550300003379],[5.770557499999995],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,329,5,27,space,0.02079339999181684,None,170,[0.023333333333333334],[-0.29333333333333333],[1],[0],[0],[4.047089000014239],1,[4.036372199989273],[4.03637939998589],27,5,329,9,4597.091492399995,,4597.078875499996,4597.091492399995,4597.191825299989,4598.091844199997,4598.091844199997,4598.127906799986,space,0.02079339999181684,None,4598.128566399988,4598.241031966656,4598.557817499997,4598.5464428999985,4598.546841499992,4598.557817499997,4598.557817499997,0.00041120000241789967,4598.557817499997,4602.594837499986,170,[0.023333333333333334],[-0.29333333333333333],[1],[0],[0],[4.047089000014239],1,[4.036372199989273],[4.03637939998589],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.1,1000,exp,330,6,27,space,0.2643157999991672,None,180,[0.023333333333333334],[-0.29333333333333333],[1],[0],[0],[2.465354500003741],1,[2.4536021999956574],[2.4536106000014115],27,6,330,3,4602.608359599995,,4602.5951585999865,4602.608359599995,4602.7080916999985,4603.607973599996,4603.607973599996,4603.878116699998,space,0.2643157999991672,None,4603.878761499989,4603.991649266656,4604.308381499999,4604.295905499996,4604.2962996999995,4604.308381499999,4604.308381499999,0.0004045999958179891,4604.308381499999,4606.762668599986,180,[0.023333333333333334],[-0.29333333333333333],[1],[0],[0],[2.465354500003741],1,[2.4536021999956574],[2.4536106000014115],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,331,7,27,space,0.3069041999988258,None,185,[0.02],[-0.305],[1],[0],[0],[4.869818299994222],1,[4.8543207999900915],[4.854328399989754],27,7,331,4,4606.774365399993,,4606.763130199994,4606.774365399993,4606.874604799988,4607.774636899994,4607.774636899994,4608.095125399996,space,0.3069041999988258,None,4608.095798299997,4608.50784996666,4608.824002399997,4608.807821199996,4608.808219099999,4608.824002399997,4608.824002399997,0.00040800000715535134,4608.824002399997,4613.6789745999995,185,[0.02],[-0.305],[1],[0],[0],[4.869818299994222],1,[4.8543207999900915],[4.854328399989754],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.7,1000,exp,332,8,27,space,0.14139680001244415,None,546,[-0.0033333333333333335],[-0.3383333333333333],[1],[0],[0],[3.3187793999968562],1,[3.3040252000064356],[3.3040349000075366],27,8,332,5,4613.69118319999,,4613.679551199995,4613.69118319999,4613.791392399988,4614.6910930999875,4614.6910930999875,4614.845091599986,space,0.14139680001244415,None,4614.845946299989,4615.558442266662,4615.873850499993,4615.8583659,4615.858764399993,4615.873850499993,4615.873850499993,0.00041120000241789967,4615.873850499993,4619.178593799996,546,[-0.0033333333333333335],[-0.3383333333333333],[1],[0],[0],[3.3187793999968562],1,[3.3040252000064356],[3.3040349000075366],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
0.4,1000,exp,333,9,27,space,0.5274180999986129,None,200,[0.016666666666666666],[-0.27],[1],[0],[0],[3.512428499991074],1,[3.5021505000040634],[3.5021580000029644],27,9,333,10,4619.190724899992,,4619.178969899993,4619.190724899992,4619.291767799994,4620.1911559,4620.1911559,4620.728746099994,space,0.5274180999986129,None,4620.729394899987,4621.1410898666545,4621.458587099987,4621.447652799994,4621.4480523999955,4621.458587099987,4621.458587099987,0.0004107999993721023,4621.458587099987,4624.9613612999965,200,[0.016666666666666666],[-0.27],[1],[0],[0],[3.512428499991074],1,[3.5021505000040634],[3.5021580000029644],01,001,2024-11-13_22h56.19.559,Intentional Binding,2024.2.1post4,59.71286471856894,2024-11-13 23h04.25.136437 +0530,
